date_time,invoice_id,branch,city,customer_type,gender,product_line,payment,branch_location,total,gross_income,rating
2019-01-12 16:45:00,751-15-6198,B,Mandalay,Normal,Male,Sports and travel,Ewallet,B - Mandalay,144.963,6.903,7.9
2019-03-03 19:30:00,324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,Ewallet,C - Naypyitaw,253.68,12.08,5.1
2019-03-23 13:23:00,474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,Ewallet,C - Naypyitaw,495.3165,23.5865,6.9
2019-03-04 11:27:00,759-29-9521,A,Yangon,Member,Female,Fashion accessories,Cash,A - Yangon,462.67199999999997,22.031999999999996,8.0
2019-02-23 11:12:00,831-81-6575,B,Mandalay,Member,Female,Electronic accessories,Cash,B - Mandalay,714.3255,34.0155,8.0
2019-03-17 16:36:00,220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,Cash,A - Yangon,325.374,15.494000000000002,4.2
2019-01-16 18:41:00,618-34-8551,A,Yangon,Normal,Female,Sports and travel,Credit card,A - Yangon,195.678,9.318,8.5
2019-01-08 17:12:00,257-60-7754,A,Yangon,Normal,Female,Electronic accessories,Cash,A - Yangon,210.96599999999998,10.046,9.0
2019-01-14 10:38:00,559-61-5987,B,Mandalay,Normal,Female,Health and beauty,Cash,B - Mandalay,18.6375,0.8875,8.6
2019-01-31 10:33:00,189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,Ewallet,C - Naypyitaw,652.89,31.09,6.0
2019-03-15 14:38:00,565-91-4567,B,Mandalay,Normal,Male,Health and beauty,Ewallet,B - Mandalay,90.3,4.3,6.2
2019-02-24 18:06:00,380-60-5336,A,Yangon,Normal,Female,Electronic accessories,Credit card,A - Yangon,422.73,20.13,5.0
2019-02-08 12:52:00,815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,Credit card,C - Naypyitaw,341.0925,16.2425,6.5
2019-03-22 14:00:00,674-56-6360,A,Yangon,Normal,Male,Electronic accessories,Cash,A - Yangon,99.9075,4.7575,6.0
2019-01-24 10:57:00,778-34-2523,A,Yangon,Member,Female,Electronic accessories,Cash,A - Yangon,408.408,19.448,5.0
2019-03-14 16:45:00,499-27-7781,B,Mandalay,Normal,Female,Food and beverages,Ewallet,B - Mandalay,446.964,21.284000000000002,5.0
2019-01-23 11:15:00,477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,Cash,C - Naypyitaw,333.98400000000004,15.904000000000002,9.2
2019-01-19 20:29:00,832-51-6761,A,Yangon,Normal,Male,Food and beverages,Ewallet,A - Yangon,284.592,13.552,9.6
2019-01-27 20:03:00,869-11-3082,B,Mandalay,Member,Male,Health and beauty,Credit card,B - Mandalay,403.87199999999996,19.232,8.4
2019-02-03 14:35:00,190-59-3964,B,Mandalay,Member,Male,Food and beverages,Credit card,B - Mandalay,247.59,11.79,6.0
2019-03-25 16:32:00,366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,Ewallet,B - Mandalay,222.138,10.578,6.7
2019-02-24 10:10:00,186-43-8965,A,Yangon,Member,Female,Home and lifestyle,Credit card,A - Yangon,100.12799999999999,4.768,4.1
2019-02-07 14:15:00,784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,Cash,C - Naypyitaw,10.6785,0.5085,5.9
2019-03-04 10:05:00,276-75-6884,A,Yangon,Normal,Female,Health and beauty,Cash,A - Yangon,216.4365,10.3065,8.7
2019-02-14 11:36:00,109-86-4363,B,Mandalay,Member,Female,Sports and travel,Credit card,B - Mandalay,441.588,21.028000000000002,4.5
2019-01-29 18:15:00,569-76-2760,A,Yangon,Member,Female,Sports and travel,Credit card,A - Yangon,92.44200000000001,4.402,6.6
2019-01-28 13:53:00,222-42-0244,B,Mandalay,Member,Female,Health and beauty,Credit card,B - Mandalay,681.4395,32.4495,7.7
2019-03-26 18:37:00,760-53-9233,A,Yangon,Member,Male,Fashion accessories,Credit card,A - Yangon,130.032,6.192,8.5
2019-03-24 18:27:00,538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,Cash,C - Naypyitaw,681.975,32.475,5.2
2019-01-01 14:42:00,416-17-9926,A,Yangon,Member,Female,Electronic accessories,Credit card,A - Yangon,779.31,37.11,4.3
2019-01-24 17:43:00,237-44-6163,A,Yangon,Normal,Male,Electronic accessories,Cash,A - Yangon,88.704,4.224,7.6
2019-02-25 18:37:00,636-17-0325,B,Mandalay,Normal,Male,Health and beauty,Cash,B - Mandalay,262.79400000000004,12.514000000000001,9.5
2019-01-09 16:34:00,343-75-9322,B,Mandalay,Member,Female,Sports and travel,Cash,B - Mandalay,99.54,4.74,4.1
2019-02-14 14:42:00,528-14-9470,A,Yangon,Member,Male,Health and beauty,Ewallet,A - Yangon,95.865,4.565,9.2
2019-03-12 11:01:00,427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,Ewallet,B - Mandalay,299.3655,14.2555,5.4
2019-03-26 19:44:00,807-34-3742,A,Yangon,Normal,Male,Fashion accessories,Cash,A - Yangon,54.998999999999995,2.6189999999999998,5.8
2019-01-09 13:34:00,288-62-1085,A,Yangon,Member,Male,Fashion accessories,Ewallet,A - Yangon,202.335,9.635,5.6
2019-01-02 20:08:00,670-71-7306,B,Mandalay,Normal,Male,Sports and travel,Credit card,B - Mandalay,281.16900000000004,13.389000000000001,5.1
2019-01-15 15:01:00,660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,Cash,C - Naypyitaw,586.635,27.935,5.8
2019-01-01 11:40:00,271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,Ewallet,C - Naypyitaw,184.08599999999998,8.766,5.0
2019-02-15 15:21:00,497-36-0989,A,Yangon,Normal,Male,Fashion accessories,Cash,A - Yangon,163.611,7.791,7.9
2019-02-28 17:38:00,291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,Cash,B - Mandalay,63.315,3.015,6.0
2019-03-02 16:16:00,860-73-6466,A,Yangon,Member,Female,Sports and travel,Credit card,A - Yangon,82.887,3.947,5.0
2019-02-13 18:15:00,549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,Credit card,C - Naypyitaw,31.226999999999997,1.4869999999999999,8.9
2019-01-26 12:43:00,896-34-0956,A,Yangon,Normal,Male,Fashion accessories,Cash,A - Yangon,22.386,1.0659999999999998,5.9
2019-01-30 11:32:00,804-38-3935,A,Yangon,Member,Male,Electronic accessories,Credit card,A - Yangon,295.407,14.067,5.9
2019-01-27 18:08:00,585-90-0249,A,Yangon,Member,Male,Electronic accessories,Ewallet,A - Yangon,76.923,3.6630000000000003,9.7
2019-01-30 17:08:00,862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,Credit card,C - Naypyitaw,23.499000000000002,1.119,8.6
2019-01-08 19:38:00,845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,Cash,C - Naypyitaw,688.716,32.796,4.0
2019-01-19 13:11:00,125-45-2293,A,Yangon,Normal,Female,Fashion accessories,Cash,A - Yangon,624.33,29.73,4.2
2019-01-25 11:05:00,843-73-4724,A,Yangon,Normal,Male,Fashion accessories,Cash,A - Yangon,77.805,3.705,9.2
2019-02-19 10:12:00,409-33-9708,A,Yangon,Normal,Female,Fashion accessories,Ewallet,A - Yangon,206.808,9.847999999999999,9.2
2019-01-14 15:42:00,658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,Ewallet,C - Naypyitaw,390.9465,18.6165,5.0
2019-02-25 11:58:00,866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,Ewallet,B - Mandalay,554.295,26.395,10.0
2019-01-23 14:21:00,160-22-2687,A,Yangon,Member,Female,Health and beauty,Ewallet,A - Yangon,503.7375,23.9875,8.8
2019-02-16 10:52:00,895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,Cash,B - Mandalay,345.0195,16.4295,4.2
2019-01-01 19:31:00,770-42-8960,B,Mandalay,Normal,Male,Food and beverages,Cash,B - Mandalay,177.408,8.448,6.3
2019-03-07 18:35:00,748-45-2862,A,Yangon,Member,Female,Home and lifestyle,Cash,A - Yangon,118.902,5.662000000000001,8.2
2019-02-15 13:51:00,234-36-2483,B,Mandalay,Normal,Male,Health and beauty,Cash,B - Mandalay,362.81699999999995,17.277,5.1
2019-01-23 12:35:00,316-66-3011,A,Yangon,Member,Female,Food and beverages,Cash,A - Yangon,450.1035,21.4335,5.0
2019-02-20 13:24:00,848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,Ewallet,C - Naypyitaw,90.5835,4.3135,7.0
2019-01-08 18:06:00,840-76-5966,A,Yangon,Member,Male,Sports and travel,Ewallet,A - Yangon,26.796,1.276,7.8
2019-03-17 11:55:00,152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,Credit card,B - Mandalay,106.596,5.0760000000000005,4.3
2019-01-12 11:42:00,533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,Cash,B - Mandalay,375.3645,17.8745,7.0
2019-01-08 14:30:00,124-31-1458,A,Yangon,Member,Female,Electronic accessories,Cash,A - Yangon,250.7085,11.9385,6.6
2019-01-26 15:11:00,176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,Ewallet,C - Naypyitaw,106.5015,5.0715,7.3
2019-03-15 14:48:00,361-59-0574,B,Mandalay,Member,Male,Sports and travel,Credit card,B - Mandalay,760.452,36.211999999999996,6.5
2019-01-17 12:36:00,101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,Ewallet,C - Naypyitaw,131.922,6.282,4.9
2019-01-08 19:09:00,631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,Credit card,C - Naypyitaw,76.5765,3.6465,4.3
2019-01-06 13:35:00,852-82-2749,A,Yangon,Normal,Male,Sports and travel,Ewallet,A - Yangon,271.278,12.918,9.3
2019-02-16 10:33:00,873-14-6353,A,Yangon,Member,Male,Food and beverages,Credit card,A - Yangon,182.42700000000002,8.687000000000001,7.1
2019-03-13 15:45:00,584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,Ewallet,C - Naypyitaw,59.325,2.825,9.6
2019-01-28 11:51:00,544-55-9589,B,Mandalay,Member,Female,Electronic accessories,Cash,B - Mandalay,225.015,10.715,6.2
2019-01-18 17:26:00,166-19-2553,A,Yangon,Member,Male,Sports and travel,Cash,A - Yangon,561.078,26.718000000000004,9.9
2019-03-19 11:52:00,737-88-5876,A,Yangon,Member,Male,Home and lifestyle,Credit card,A - Yangon,97.818,4.658,5.9
2019-03-15 14:04:00,154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,Ewallet,C - Naypyitaw,548.184,26.104,6.3
2019-02-12 17:49:00,885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,Cash,C - Naypyitaw,54.9675,2.6175,4.0
2019-02-25 20:19:00,608-05-3804,B,Mandalay,Member,Male,Electronic accessories,Cash,B - Mandalay,41.7375,1.9875,6.1
2019-03-21 16:08:00,448-61-3783,A,Yangon,Normal,Female,Electronic accessories,Credit card,A - Yangon,756.168,36.008,4.5
2019-01-19 10:17:00,761-49-0439,B,Mandalay,Member,Female,Electronic accessories,Ewallet,B - Mandalay,101.64,4.84,8.6
2019-01-08 14:25:00,490-95-0021,B,Mandalay,Member,Female,Food and beverages,Ewallet,B - Mandalay,348.705,16.605,6.0
2019-03-30 12:51:00,115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,C - Naypyitaw,85.512,4.072,9.5
2019-02-20 15:18:00,311-13-6971,B,Mandalay,Member,Male,Sports and travel,Credit card,B - Mandalay,335.895,15.995,9.9
2019-03-30 12:45:00,291-55-6563,A,Yangon,Member,Female,Home and lifestyle,Ewallet,A - Yangon,216.84599999999998,10.325999999999999,7.5
2019-03-19 13:37:00,548-48-3156,A,Yangon,Member,Female,Food and beverages,Cash,A - Yangon,175.014,8.334,7.6
2019-01-13 10:03:00,460-93-5834,A,Yangon,Normal,Male,Sports and travel,Cash,A - Yangon,335.01300000000003,15.953,5.0
2019-02-05 19:42:00,325-89-4209,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,92.295,4.395,6.7
2019-03-23 13:14:00,884-80-6021,A,Yangon,Member,Female,Electronic accessories,Ewallet,A - Yangon,771.435,36.735,9.5
2019-03-13 12:47:00,137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,Ewallet,C - Naypyitaw,102.396,4.876,6.8
2019-03-17 19:53:00,880-46-5796,A,Yangon,Member,Male,Sports and travel,Ewallet,A - Yangon,807.66,38.46,5.6
2019-02-21 10:26:00,389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,Cash,C - Naypyitaw,439.215,20.915,7.2
2019-02-07 15:06:00,114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,Cash,B - Mandalay,486.444,23.164,8.1
2019-03-02 16:35:00,607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,C - Naypyitaw,485.5725,23.1225,8.6
2019-03-06 20:57:00,715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,Cash,B - Mandalay,148.995,7.095,9.4
2019-02-06 15:16:00,811-35-1094,B,Mandalay,Member,Male,Electronic accessories,Credit card,B - Mandalay,317.835,15.135,8.9
2019-01-28 17:47:00,699-88-1972,B,Mandalay,Normal,Male,Health and beauty,Credit card,B - Mandalay,832.944,39.664,4.2
2019-01-18 16:23:00,781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,Ewallet,C - Naypyitaw,446.439,21.259,5.0
2019-02-05 10:17:00,409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,Cash,C - Naypyitaw,297.801,14.181,8.8
2019-03-02 13:50:00,725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,Cash,C - Naypyitaw,629.16,29.96,5.3
2019-02-09 19:17:00,146-09-5432,A,Yangon,Member,Male,Food and beverages,Ewallet,A - Yangon,331.12800000000004,15.767999999999999,4.6
2019-01-14 14:00:00,377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,Credit card,C - Naypyitaw,423.73800000000006,20.178,7.5
2019-02-09 12:02:00,509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,Ewallet,B - Mandalay,193.074,9.193999999999999,5.1
2019-03-26 20:21:00,595-94-9924,A,Yangon,Member,Female,Health and beauty,Credit card,A - Yangon,145.5825,6.9325,4.2
2019-01-28 17:35:00,865-41-9075,A,Yangon,Normal,Male,Food and beverages,Cash,A - Yangon,84.7455,4.0355,8.1
2019-02-14 12:42:00,545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,Ewallet,C - Naypyitaw,122.47200000000001,5.832000000000001,6.0
2019-03-24 17:56:00,118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,Cash,C - Naypyitaw,329.19599999999997,15.675999999999998,7.9
2019-02-09 18:58:00,450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,Credit card,C - Naypyitaw,888.405,42.305,8.8
2019-03-24 14:08:00,851-98-3555,B,Mandalay,Normal,Female,Health and beauty,Credit card,B - Mandalay,435.12,20.72,6.6
2019-03-27 16:30:00,186-71-5196,A,Yangon,Member,Female,Food and beverages,Ewallet,A - Yangon,167.03400000000002,7.954,6.2
2019-01-27 10:44:00,624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,Credit card,B - Mandalay,514.605,24.505,4.2
2019-03-27 20:29:00,313-66-9943,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,91.8225,4.3725,7.3
2019-01-19 11:43:00,151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,Ewallet,C - Naypyitaw,235.74599999999998,11.225999999999999,8.6
2019-02-07 10:09:00,453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,Cash,A - Yangon,782.2080000000001,37.248000000000005,6.8
2019-01-31 10:00:00,522-57-8364,A,Yangon,Member,Male,Fashion accessories,Ewallet,A - Yangon,431.256,20.535999999999998,7.6
2019-02-25 18:45:00,459-45-2396,A,Yangon,Member,Female,Food and beverages,Cash,A - Yangon,313.74,14.94,5.8
2019-02-02 12:40:00,717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,C - Naypyitaw,223.58700000000002,10.647,4.1
2019-03-14 15:36:00,722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,Credit card,C - Naypyitaw,44.9925,2.1425,9.3
2019-03-11 12:04:00,749-81-8133,A,Yangon,Normal,Female,Fashion accessories,Cash,A - Yangon,397.61400000000003,18.934,6.8
2019-02-22 11:26:00,777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,Ewallet,B - Mandalay,217.2555,10.3455,8.7
2019-03-02 12:36:00,636-98-3364,B,Mandalay,Member,Female,Electronic accessories,Ewallet,B - Mandalay,82.719,3.9389999999999996,6.3
2019-03-10 15:06:00,246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,C - Naypyitaw,338.2155,16.1055,5.1
2019-02-08 10:58:00,181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,Cash,B - Mandalay,103.131,4.9110000000000005,7.0
2019-02-22 12:10:00,838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,C - Naypyitaw,26.733,1.273,5.2
2019-01-10 10:31:00,887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,Credit card,C - Naypyitaw,611.0790000000001,29.099,6.6
2019-03-14 13:49:00,457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,Ewallet,C - Naypyitaw,221.886,10.565999999999999,6.5
2019-01-10 11:10:00,226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,Ewallet,B - Mandalay,57.876000000000005,2.7560000000000002,9.0
2019-02-15 17:38:00,321-49-7382,B,Mandalay,Member,Male,Sports and travel,Credit card,B - Mandalay,92.7255,4.4155,5.2
2019-01-13 17:54:00,397-25-8725,A,Yangon,Member,Female,Health and beauty,Credit card,A - Yangon,374.409,17.829,6.8
2019-02-15 20:51:00,431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,Credit card,B - Mandalay,833.9625,39.7125,7.6
2019-03-02 19:26:00,825-94-5922,B,Mandalay,Normal,Male,Sports and travel,Ewallet,B - Mandalay,53.151,2.531,7.2
2019-03-24 13:33:00,641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,Ewallet,B - Mandalay,629.496,29.976,7.1
2019-02-02 14:05:00,756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,C - Naypyitaw,175.035,8.335,9.5
2019-02-27 11:40:00,243-55-8457,A,Yangon,Normal,Female,Food and beverages,Ewallet,A - Yangon,781.62,37.22,5.1
2019-01-20 12:27:00,458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,Ewallet,C - Naypyitaw,470.98800000000006,22.428,7.6
2019-01-03 20:24:00,501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,Ewallet,B - Mandalay,397.845,18.945,9.8
2019-01-24 20:59:00,235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,Ewallet,C - Naypyitaw,270.018,12.857999999999999,5.1
2019-01-05 19:48:00,433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,Ewallet,C - Naypyitaw,579.8415,27.6115,7.5
2019-03-30 10:18:00,361-85-2571,A,Yangon,Normal,Female,Sports and travel,Cash,A - Yangon,469.77,22.37,7.4
2019-02-17 16:27:00,131-70-8179,A,Yangon,Member,Female,Health and beauty,Cash,A - Yangon,290.0835,13.8135,4.2
2019-03-21 17:04:00,500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,Ewallet,C - Naypyitaw,360.92699999999996,17.187,5.9
2019-03-02 18:14:00,720-72-2436,A,Yangon,Normal,Male,Food and beverages,Ewallet,A - Yangon,279.384,13.304,6.9
2019-03-27 10:43:00,702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,Cash,C - Naypyitaw,943.299,44.919,6.6
2019-01-19 19:30:00,809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,Ewallet,A - Yangon,479.64,22.84,5.7
2019-02-19 14:53:00,449-16-6770,A,Yangon,Normal,Male,Health and beauty,Credit card,A - Yangon,266.6475,12.6975,5.3
2019-03-28 20:14:00,333-23-2632,A,Yangon,Member,Male,Health and beauty,Cash,A - Yangon,74.08800000000001,3.528,4.2
2019-01-05 11:51:00,489-82-1237,A,Yangon,Normal,Female,Electronic accessories,Credit card,A - Yangon,690.018,32.858000000000004,7.3
2019-03-26 14:13:00,859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,Credit card,C - Naypyitaw,176.925,8.425,5.3
2019-02-03 20:13:00,676-10-2200,B,Mandalay,Member,Male,Fashion accessories,Ewallet,B - Mandalay,56.468999999999994,2.6889999999999996,4.7
2019-02-06 18:44:00,373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,Ewallet,C - Naypyitaw,188.0025,8.9525,7.9
2019-02-24 14:26:00,365-16-4334,B,Mandalay,Normal,Female,Food and beverages,Ewallet,B - Mandalay,222.012,10.572000000000001,8.9
2019-02-21 12:40:00,503-21-4385,B,Mandalay,Member,Male,Health and beauty,Ewallet,B - Mandalay,125.7165,5.9865,9.3
2019-01-09 18:43:00,305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,Ewallet,B - Mandalay,68.985,3.285,4.7
2019-02-25 13:22:00,574-80-1489,B,Mandalay,Member,Female,Food and beverages,Ewallet,B - Mandalay,263.97,12.57,8.7
2019-01-13 13:58:00,784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,Cash,C - Naypyitaw,88.368,4.208,7.6
2019-02-09 11:45:00,200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,Cash,B - Mandalay,415.233,19.773,5.7
2019-01-06 11:51:00,846-10-0341,A,Yangon,Normal,Female,Fashion accessories,Cash,A - Yangon,312.8895,14.8995,6.8
2019-01-10 17:16:00,577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,Cash,C - Naypyitaw,477.1305,22.7205,5.4
2019-02-07 15:55:00,430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,Cash,B - Mandalay,289.926,13.806,7.1
2019-01-09 12:07:00,867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,Cash,C - Naypyitaw,165.9,7.9,7.8
2019-02-19 15:07:00,384-59-6655,A,Yangon,Member,Female,Food and beverages,Cash,A - Yangon,932.337,44.397,8.4
2019-03-18 15:29:00,256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,Cash,C - Naypyitaw,96.579,4.599,9.8
2019-02-05 18:45:00,324-92-3863,A,Yangon,Member,Male,Electronic accessories,Cash,A - Yangon,43.869,2.089,9.8
2019-03-19 15:23:00,593-08-5916,A,Yangon,Normal,Female,Fashion accessories,Credit card,A - Yangon,16.275,0.775,7.4
2019-03-30 20:37:00,364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,Cash,C - Naypyitaw,304.983,14.523,6.7
2019-01-26 14:41:00,794-42-3736,B,Mandalay,Normal,Male,Food and beverages,Credit card,B - Mandalay,69.993,3.333,6.4
2019-03-02 18:18:00,172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,Credit card,B - Mandalay,80.367,3.827,5.8
2019-03-04 15:27:00,558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,Ewallet,A - Yangon,314.685,14.985,7.2
2019-01-13 12:55:00,195-06-0432,A,Yangon,Member,Male,Home and lifestyle,Credit card,A - Yangon,255.1815,12.1515,9.3
2019-03-25 18:02:00,605-03-2706,A,Yangon,Normal,Female,Health and beauty,Cash,A - Yangon,49.77,2.37,9.5
2019-03-11 19:44:00,214-30-2776,B,Mandalay,Member,Female,Electronic accessories,Credit card,B - Mandalay,181.0725,8.6225,9.0
2019-01-01 11:36:00,746-04-1077,B,Mandalay,Member,Female,Food and beverages,Credit card,B - Mandalay,888.615,42.315,9.0
2019-02-10 13:51:00,448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,Ewallet,B - Mandalay,271.2885,12.9185,6.7
2019-01-26 15:17:00,452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,Cash,B - Mandalay,640.038,30.478,5.5
2019-02-11 15:29:00,531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,Cash,A - Yangon,252.252,12.012,5.4
2019-02-07 17:59:00,744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,Cash,C - Naypyitaw,180.873,8.613,8.2
2019-03-06 11:55:00,883-69-1285,B,Mandalay,Member,Male,Fashion accessories,Credit card,B - Mandalay,104.83200000000001,4.992,7.0
2019-03-04 10:39:00,221-25-5073,A,Yangon,Normal,Female,Food and beverages,Cash,A - Yangon,313.572,14.932,8.5
2019-02-26 15:10:00,518-71-6847,B,Mandalay,Member,Male,Food and beverages,Ewallet,B - Mandalay,167.58,7.98,4.9
2019-03-10 18:10:00,156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,Credit card,B - Mandalay,26.7225,1.2725,5.1
2019-02-04 20:43:00,151-33-7434,B,Mandalay,Normal,Female,Food and beverages,Credit card,B - Mandalay,71.1585,3.3885,6.5
2019-01-19 12:46:00,728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,Cash,C - Naypyitaw,250.278,11.918,9.8
2019-01-23 17:44:00,809-46-1866,A,Yangon,Normal,Male,Health and beauty,Cash,A - Yangon,244.23,11.63,8.4
2019-03-14 14:19:00,139-32-4183,A,Yangon,Member,Female,Sports and travel,Ewallet,A - Yangon,921.186,43.86600000000001,7.4
2019-01-23 10:33:00,148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,Cash,C - Naypyitaw,734.706,34.986,6.1
2019-01-09 11:40:00,189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,Cash,C - Naypyitaw,708.3195,33.7295,6.0
2019-02-07 19:30:00,374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,Ewallet,B - Mandalay,334.4775,15.9275,8.5
2019-02-18 14:42:00,764-44-8999,B,Mandalay,Normal,Female,Health and beauty,Ewallet,B - Mandalay,30.996,1.476,4.3
2019-01-03 19:08:00,552-44-5977,B,Mandalay,Member,Male,Health and beauty,Credit card,B - Mandalay,520.8,24.8,6.2
2019-03-29 19:12:00,267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,Ewallet,C - Naypyitaw,864.57,41.17,4.3
2019-01-28 15:46:00,430-53-4718,B,Mandalay,Member,Male,Health and beauty,Credit card,B - Mandalay,633.1080000000001,30.148000000000003,8.4
2019-03-22 19:06:00,886-18-2897,A,Yangon,Normal,Female,Food and beverages,Credit card,A - Yangon,296.94,14.14,4.5
2019-01-24 18:10:00,602-16-6955,B,Mandalay,Normal,Female,Sports and travel,Ewallet,B - Mandalay,804.3,38.3,6.0
2019-03-10 20:46:00,745-74-0715,A,Yangon,Normal,Male,Electronic accessories,Ewallet,A - Yangon,121.863,5.803,8.8
2019-02-22 18:35:00,690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,Ewallet,B - Mandalay,183.645,8.745,6.6
2019-02-18 11:40:00,652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,Ewallet,C - Naypyitaw,63.9975,3.0475,5.9
2019-01-29 13:46:00,233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,Ewallet,C - Naypyitaw,42.3675,2.0175,6.2
2019-03-02 17:16:00,303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,Ewallet,B - Mandalay,1022.49,48.69,4.4
2019-02-09 13:22:00,727-02-1313,A,Yangon,Member,Male,Food and beverages,Cash,A - Yangon,33.431999999999995,1.5919999999999999,7.7
2019-02-22 15:33:00,347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,Cash,A - Yangon,69.111,3.2910000000000004,4.1
2019-02-18 13:28:00,849-09-3807,A,Yangon,Member,Female,Fashion accessories,Cash,A - Yangon,649.299,30.919,6.6
